央视频道,#genre#
CCTV15,http://223.110.243.153/ott.js.chinamobile.com/PLTV/3/224/3221227538/index.m3u8
CCTV15,http://223.110.243.154/ott.js.chinamobile.com/PLTV/3/224/3221227723/index.m3u8
CCTV15,http://39.134.198.8:6610/yst.live.scmobile.com/otvzte.scmcc.com.cNF:8080/ysten-business/live/cctv-15/index.m3u8?IAS
CCTV15,http://61.189.255.139/live.aishang.ctlcdn.com/00000110240329_1/playlist.m3u8?CONTENTID=00000110240329_1
CCTV15,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225601/index.m3u8
CCTV15,http://otttv.bj.chinamobile.com/TVOD/88888888/224/3221226333/1.m3u8
CCTV15,http://otttv.bj.chinamobile.com/TVOD/88888888/224/3221226460/1.m3u8
CCTV17,http://111.20.105.60:6060/yinhe/2/ch00000090990000001295/index.m3u8?virtualDomain=yinhe.live_hls.zte.com
CCTV17,http://117.169.119.199:8080/live/HD-4000k-1080P-cctv17/index.m3u8
CCTV17,http://223.110.243.167/ott.js.chinamobile.com/PLTV/3/224/3221227589/index.m3u8
CCTV17,http://223.110.245.151/ott.js.chinamobile.com/PLTV/3/224/3221227726/index.m3u8
CCTV17,http://39.134.198.8:6610/yst.live.scmobile.com/otvzte.scmcc.com.cNF:8080/ysten-business/live/cctv-17/index.m3u8?IAS
CCTV17,http://61.189.255.139/live.aishang.ctlcdn.com/00000110240326_1/playlist.m3u8?CONTENTID=00000110240326_1
CCTV17,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226198/index.m3u8
CCTV17,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226305/index.m3u8
CCTV17,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225765/index.m3u8
CCTV17,http://otttv.bj.chinamobile.com/TVOD/88888888/224/3221226318/1.m3u8
CCTV17,http://otttv.bj.chinamobile.com/TVOD/88888888/224/3221226459/1.m3u8
CCTV13,http://121.31.30.90:8085/ysten-business/live/cctv-13/playlist.m3u8
CCTV2,http://39.134.39.37/PLTV/88888888/224/3221226220/index.m3u8
CCTV3,http://39.134.39.37/PLTV/88888888/224/3221226251/index.m3u8
CCTV5,http://39.134.39.37/PLTV/88888888/224/3221226146/index.m3u8
CCTV5,http://39.134.39.37/PLTV/88888888/224/3221226151/index.m3u8
CCTV5,http://39.134.39.37/PLTV/88888888/224/3221226224/index.m3u8
CCTV5+,http://39.134.39.37/PLTV/88888888/224/3221226253/index.m3u8
CCTV6,http://39.134.39.37/PLTV/88888888/224/3221226148/index.m3u8
CCTV6,http://39.134.39.37/PLTV/88888888/224/3221226226/index.m3u8
CCTV7,http://39.134.39.37/PLTV/88888888/224/3221226255/index.m3u8
CCTV8,http://39.134.39.37/PLTV/88888888/224/3221226150/index.m3u8
CCTV8,http://39.134.39.37/PLTV/88888888/224/3221226257/index.m3u8
CCTV9,http://39.134.39.37/PLTV/88888888/224/3221226259/index.m3u8
CCTV10,http://39.134.39.37/PLTV/88888888/224/3221226164/index.m3u8
CCTV10,http://39.134.39.37/PLTV/88888888/224/3221226228/index.m3u8
CCTV11,http://39.134.39.37/PLTV/88888888/224/3221226261/index.m3u8
CCTV12,http://39.134.39.37/PLTV/88888888/224/3221226230/index.m3u8
CCTV14,http://39.134.39.37/PLTV/88888888/224/3221226166/index.m3u8
CCTV14,http://39.134.39.37/PLTV/88888888/224/3221226232/index.m3u8
CCTV15,http://39.134.39.37/PLTV/88888888/224/3221226234/index.m3u8
CCTV6,http://183.207.249.15/PLTV/3/224/3221225548/index.m3u8
CCTV1,http://39.134.115.163:8080/PLTV/88888910/224/3221225642/index.m3u8#http://39.135.139.214:6610/PLTV/88888888/224/3221225642/1/index.m3u8?fmt=ts2hls#http://221.179.217.9/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226346/1.m3u8
CCTV2,http://39.134.115.163:8080/PLTV/88888910/224/3221225643/index.m3u8#http://39.135.139.214:6610/PLTV/88888888/224/3221225643/1/index.m3u8?fmt=ts2hls#http://221.179.217.9/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226371/1.m3u8
CCTV3,http://39.134.115.163:8080/PLTV/88888910/224/3221225634/index.m3u8#http://39.135.139.214:6610/PLTV/88888888/224/3221225634/1/index.m3u8?fmt=ts2hls#http://221.179.217.9/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226471/1.m3u8
CCTV4,http://39.134.115.163:8080/PLTV/88888910/224/3221225841/index.m3u8#http://39.135.139.214:6610/PLTV/88888888/224/3221225841/1/index.m3u8?fmt=ts2hls#http://221.179.217.9/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226470/1.m3u8
CCTV5,http://39.134.115.163:8080/PLTV/88888910/224/3221225633/index.m3u8#http://39.135.139.214:6610/PLTV/88888888/224/3221225633/1/index.m3u8?fmt=ts2hls#http://221.179.217.9/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226469/1.m3u8
CCTV5+,http://39.134.115.163:8080/PLTV/88888910/224/3221225706/index.m3u8#http://39.135.139.214:6610/PLTV/88888888/224/3221225706/1/index.m3u8?fmt=ts2hls#http://221.179.217.9/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226349/1.m3u8
CCTV6,http://39.134.115.163:8080/PLTV/88888910/224/3221225632/index.m3u8#http://39.135.139.214:6610/PLTV/88888888/224/3221225632/1/index.m3u8?fmt=ts2hls#http://221.179.217.9/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226468/1.m3u8
CCTV7,http://39.134.115.163:8080/PLTV/88888910/224/3221225644/index.m3u8#http://39.135.139.214:6610/PLTV/88888888/224/3221225644/1/index.m3u8?fmt=ts2hls#http://221.179.217.9/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226467/1.m3u8
CCTV8,http://39.134.115.163:8080/PLTV/88888910/224/3221225631/index.m3u8#http://39.135.139.214:6610/PLTV/88888888/224/3221225631/1/index.m3u8?fmt=ts2hls#http://221.179.217.9/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226485/1.m3u8
CCTV9,http://39.134.115.163:8080/PLTV/88888910/224/3221225646/index.m3u8#http://39.135.139.214:6610/PLTV/88888888/224/3221225646/1/index.m3u8?fmt=ts2hls#http://221.179.217.9/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226465/1.m3u8
CCTV10,http://39.134.115.163:8080/PLTV/88888910/224/3221225636/index.m3u8#http://39.135.139.214:6610/PLTV/88888888/224/3221225636/1/index.m3u8?fmt=ts2hls#http://221.179.217.9/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226464/1.m3u8u8
CCTV11,http://39.134.115.163:8080/PLTV/88888910/224/3221225628/index.m3u8#http://39.135.139.214:6610/PLTV/88888888/224/3221225628/1/index.m3u8?fmt=ts2hls#http://221.179.217.9/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226463/1.m3u8
CCTV12,http://39.134.115.163:8080/PLTV/88888910/224/3221225637/index.m3u8#http://39.135.139.214:6610/PLTV/88888888/224/3221225637/1/index.m3u8?fmt=ts2hls#http://221.179.217.9/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226462/1.m3u8
CCTV13,http://39.134.115.163:8080/PLTV/88888910/224/3221225638/index.m3u8#http://39.135.139.214:6610/PLTV/88888888/224/3221225638/1/index.m3u8?fmt=ts2hls#http://221.179.217.9/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226316/1.m3u8
CCTV14,http://39.134.115.163:8080/PLTV/88888910/224/3221225640/index.m3u8#http://39.135.139.214:6610/PLTV/88888888/224/3221225640/1/index.m3u8?fmt=ts2hls#http://221.179.217.9/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226461/1.m3u8
CCTV15,http://39.134.115.163:8080/PLTV/88888910/224/3221225641/index.m3u8#http://39.135.139.214:6610/PLTV/88888888/224/3221225641/1/index.m3u8?fmt=ts2hls#http://221.179.217.9/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226460/1.m3u8
CCTV17,http://39.134.115.163:8080/PLTV/88888910/224/3221225909/index.m3u8#http://39.135.139.214:6610/PLTV/88888888/224/3221225909/1/index.m3u8?fmt=ts2hls#http://221.179.217.9/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226459/1.m3u8

卫视频道,#genre#
湖南卫视,http://39.134.115.163:8080/PLTV/88888910/224/3221225704/index.m3u8#http://39.135.139.214:6610/PLTV/88888888/224/3221225490/1/index.m3u8?fmt=ts2hls#http://221.179.217.9/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226509/1.m3u8
东方卫视,http://39.134.115.163:8080/PLTV/88888910/224/3221225659/index.m3u8#http://39.135.139.214:6610/PLTV/88888888/224/3221225659/1/index.m3u8?fmt=ts2hls#http://221.179.217.9/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226364/1.m3u8
浙江卫视,http://39.134.115.163:8080/PLTV/88888910/224/3221225703/index.m3u8#http://39.135.139.214:6610/PLTV/88888888/224/3221225491/1/index.m3u8?fmt=ts2hls#http://221.179.217.9/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226504/1.m3u8
江苏卫视,http://39.134.115.163:8080/PLTV/88888910/224/3221225702/index.m3u8#http://39.135.139.214:6610/PLTV/88888888/224/3221225488/1/index.m3u8?fmt=ts2hls#http://221.179.217.9/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226506/1.m3u8
北京卫视,http://39.134.115.163:8080/PLTV/88888910/224/3221225674/index.m3u8#http://39.135.139.214:6610/PLTV/88888888/224/3221225674/1/index.m3u8?fmt=ts2hls#http://221.179.217.9/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226367/1.m3u8
深圳卫视,http://39.134.115.163:8080/PLTV/88888910/224/3221225827/index.m3u8#http://39.135.139.214:6610/PLTV/88888888/224/3221225598/1/index.m3u8?fmt=ts2hls#http://221.179.217.9/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226495/1.m3u8
广东卫视,http://39.134.115.163:8080/PLTV/88888910/224/3221225701/index.m3u8#http://39.135.139.214:6610/PLTV/88888888/224/3221225701/1/index.m3u8?fmt=ts2hls#http://221.179.217.9/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226508/1.m3u8
安徽卫视,http://39.134.115.163:8080/PLTV/88888910/224/3221225691/index.m3u8#http://39.135.139.214:6610/PLTV/88888888/224/3221225691/1/index.m3u8?fmt=ts2hls#http://221.179.217.9/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226499/1.m3u8
山东卫视,http://39.134.115.163:8080/PLTV/88888910/224/3221225801/index.m3u8#http://39.135.139.214:6610/PLTV/88888888/224/3221225484/1/index.m3u8?fmt=ts2hls#http://221.179.217.9/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226501/1.m3u8
重庆卫视,http://39.134.115.163:8080/PLTV/88888910/224/3221225692/index.m3u8#http://39.135.139.214:6610/PLTV/88888888/224/3221225612/1/index.m3u8?fmt=ts2hls
天津卫视,http://39.134.115.163:8080/PLTV/88888910/224/3221225698/index.m3u8#http://39.135.139.214:6610/PLTV/88888888/224/3221225485/1/index.m3u8?fmt=ts2hls#http://221.179.217.9/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226502/1.m3u8
江西卫视,http://39.135.139.214:6610/PLTV/88888888/224/3221225492/1/index.m3u8?fmt=ts2hls#http://39.134.115.163:8080/PLTV/88888910/224/3221225705/index.m3u8#http://221.179.217.9/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226243/1.m3u8
四川卫视,http://39.135.139.214:6610/PLTV/88888888/224/3221225487/1/index.m3u8?fmt=ts2hls#
河北卫视,http://39.135.139.214:6610/PLTV/88888888/224/3221225610/1/index.m3u8?fmt=ts2hls#http://221.179.217.9/PLTV/88888888/224/3221226507/1.m3u8
河南卫视,http://39.135.139.214:6610/PLTV/88888888/224/3221225611/1/index.m3u8?fmt=ts2hls#
湖北卫视,http://39.134.115.163:8080/PLTV/88888910/224/3221225699/index.m3u8#http://39.135.139.214:6610/PLTV/88888888/224/3221225596/1/index.m3u8?fmt=ts2hls#http://221.179.217.9/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226503/1.m3u8
东南卫视,http://39.135.139.214:6610/PLTV/88888888/224/3221225585/1/index.m3u8?fmt=ts2hls#http://39.134.115.163:8080/PLTV/88888910/224/3221225657/index.m3u8#http://221.179.217.9/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226406/1.m3u8
贵州卫视,http://221.179.217.9/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226497/1.m3u8
辽宁卫视,http://39.134.115.163:8080/PLTV/88888910/224/3221225696/index.m3u8#http://39.135.139.214:6610/PLTV/88888888/224/3221225601/1/index.m3u8?fmt=ts2hls#http://221.179.217.9/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226500/1.m3u8
吉林卫视,http://39.135.10.66/gz.ucdn.10086.cn/PLTV/88888888/224/3221225753/2/index.m3u8?fmt=ts2hls
黑龙江卫视,http://39.134.115.163:8080/PLTV/88888910/224/3221225690/index.m3u8#http://39.135.139.214:6610/PLTV/88888888/224/3221225586/1/index.m3u8?fmt=ts2hls#http://221.179.217.9/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226498/1.m3u8
旅游卫视,http://39.134.115.163:8080/PLTV/88888910/224/3221226212/index.m3u8?fmt=ts2hls#http://117.136.156.40/PLTV/88888888/224/3221225798/index.m3u8#http://39.134.39.39/PLTV/88888888/224/3221226301/index.m3u8
甘肃卫视,http://39.134.39.39/PLTV/88888888/224/3221226240/index.m3u8
厦门卫视,http://ott.fj.chinamobile.com/PLTV/88888888/224/3221226781/1.m3u8
陕西卫视,http://61.151.179.192/zycfcdn.gdwlcloud.com/PLTV/88888888/224/3221225498/index.m3u8
湖南卫视,http://otttv.bj.chinamobile.com/TVOD/88888888/224/3221226509/1.m3u8
浙江卫视,http://otttv.bj.chinamobile.com/TVOD/88888888/224/3221226365/1.m3u8#http://otttv.bj.chinamobile.com/TVOD/88888888/224/3221226504/1.m3u8#http://otttv.bj.chinamobile.com/TVOD/88888888/224/3221226247/1.m3u8
江苏卫视,http://otttv.bj.chinamobile.com/TVOD/88888888/224/3221226506/1.m3u8#http://otttv.bj.chinamobile.com/TVOD/88888888/224/3221226366/1.m3u8#http://otttv.bj.chinamobile.com/TVOD/88888888/224/3221226242/1.m3u8
北京卫视,http://otttv.bj.chinamobile.com/TVOD/88888888/224/3221226441/1.m3u8#http://otttv.bj.chinamobile.com/TVOD/88888888/224/3221226436/1.m3u8#http://otttv.bj.chinamobile.com/TVOD/88888888/224/3221226367/1.m3u8#http://otttv.bj.chinamobile.com/TVOD/88888888/224/3221226224/1.m3u8
冬奥纪实,http://otttv.bj.chinamobile.com/TVOD/88888888/224/3221226438/1.m3u8
东方卫视,http://otttv.bj.chinamobile.com/TVOD/88888888/224/3221226505/1.m3u8#http://otttv.bj.chinamobile.com/TVOD/88888888/224/3221226364/1.m3u8#http://otttv.bj.chinamobile.com/TVOD/88888888/224/3221226237/1.m3u8
安徽卫视,http://otttv.bj.chinamobile.com/TVOD/88888888/224/3221226499/1.m3u8#http://otttv.bj.chinamobile.com/TVOD/88888888/224/3221226223/1.m3u8
广东卫视,http://otttv.bj.chinamobile.com/TVOD/88888888/224/3221226508/1.m3u8#http://otttv.bj.chinamobile.com/TVOD/88888888/224/3221226238/1.m3u8
深圳卫视,http://otttv.bj.chinamobile.com/TVOD/88888888/224/3221226495/1.m3u8#http://otttv.bj.chinamobile.com/TVOD/88888888/224/3221226245/1.m3u8
辽宁卫视,http://otttv.bj.chinamobile.com/TVOD/88888888/224/3221226500/1.m3u8
山东卫视,http://otttv.bj.chinamobile.com/TVOD/88888888/224/3221226501/1.m3u8#http://otttv.bj.chinamobile.com/TVOD/88888888/224/3221226244/1.m3u8
天津卫视,http://otttv.bj.chinamobile.com/TVOD/88888888/224/3221226502/1.m3u8#http://otttv.bj.chinamobile.com/TVOD/88888888/224/3221226246/1.m3u8
东南卫视,http://otttv.bj.chinamobile.com/TVOD/88888888/224/3221226496/1.m3u8#http://otttv.bj.chinamobile.com/TVOD/88888888/224/3221226406/1.m3u8
贵州卫视,http://otttv.bj.chinamobile.com/TVOD/88888888/224/3221226497/1.m3u8
河北卫视,http://otttv.bj.chinamobile.com/TVOD/88888888/224/3221226507/1.m3u8
黑龙江卫视,http://otttv.bj.chinamobile.com/TVOD/88888888/224/3221226498/1.m3u8#http://otttv.bj.chinamobile.com/TVOD/88888888/224/3221226239/1.m3u8
湖北卫视,http://otttv.bj.chinamobile.com/TVOD/88888888/224/3221226240/1.m3u8
湖北卫视,http://otttv.bj.chinamobile.com/TVOD/88888888/224/3221226503/1.m3u8
江西卫视,http://otttv.bj.chinamobile.com/TVOD/88888888/224/3221226243/1.m3u8
湖南卫视,http://39.134.115.163:8080/PLTV/88888910/224/3221225704/index.m3u8#http://hlgzs.icu/php/jsgdtv.php?id=hunanHD_7000#http://wx.tt1008.top/gd.php?id=hunanHD_7000
江苏卫视,http://39.135.138.58:18890/PLTV/88888910/224/3221225702/index.m3u8#http://hlgzs.icu/php/jsgdtv.php?id=jiangsuHD_7000#http://wx.tt1008.top/gd.php?id=jiangsuHD_7000
浙江卫视,http://39.134.115.163:8080/PLTV/88888910/224/3221225703/index.m3u8#http://hlgzs.icu/php/jsgdtv.php?id=zhejiangHD_7000#http://wx.tt1008.top/gd.php?id=zhejiangHD_7000
东方卫视,http://39.134.115.163:8080/PLTV/88888910/224/3221225659/index.m3u8#http://hlgzs.icu/php/jsgdtv.php?id=dongfangHD_7000#http://wx.tt1008.top/gd.php?id=dongfangHD_7000
北京卫视,http://39.134.115.163:8080/PLTV/88888910/224/3221225674/index.m3u8#http://hlgzs.icu/php/jsgdtv.php?id=beijingHD_7000#http://wx.tt1008.top/gd.php?id=beijingHD_7000
四川卫视,http://39.134.116.30:8080/PLTV/88888910/224/3221225733/index.m3u8#http://hlgzs.icu/php/jsgdtv.php?id=sichuanHD_7000#http://wx.tt1008.top/gd.php?id=sichuanHD_7000
广东卫视,http://39.134.115.163:8080/PLTV/88888910/224/3221225701/index.m3u8#http://hlgzs.icu/php/jsgdtv.php?id=guangdongHD_7000#http://wx.tt1008.top/gd.php?id=guangdongHD_7000
深圳卫视,http://39.134.115.163:8080/PLTV/88888910/224/3221225700/index.m3u8#http://hlgzs.icu/php/jsgdtv.php?id=shenzhenHD_7000#http://wx.tt1008.top/gd.php?id=shenzhenHD_7000
重庆卫视,http://39.134.116.30:8080/PLTV/88888910/224/3221225692/index.m3u8#http://hlgzs.icu/php/jsgdtv.php?id=chongqingHD_7000#http://wx.tt1008.top/gd.php?id=chongqingHD_7000
贵州卫视,http://39.135.138.59:18890/PLTV/88888910/224/3221225728/index.m3u8#http://hlgzs.icu/php/jsgdtv.php?id=guizhouHD_7000#http://wx.tt1008.top/gd.php?id=guizhouHD_7000
辽宁卫视,http://39.134.115.163:8080/PLTV/88888910/224/3221225696/index.m3u8#http://hlgzs.icu/php/jsgdtv.php?id=liaoningHD_7000#http://wx.tt1008.top/gd.php?id=liaoningHD_7000
天津卫视,http://39.134.115.163:8080/PLTV/88888910/224/3221225698/index.m3u8#http://hlgzs.icu/php/jsgdtv.php?id=tianjinHD_7000#http://wx.tt1008.top/gd.php?id=tianjinHD_7000
山东卫视,http://39.134.115.163:8080/PLTV/88888910/224/3221225697/index.m3u8#http://hlgzs.icu/php/jsgdtv.php?id=shandongHD_7000#http://wx.tt1008.top/gd.php?id=shandongHD_7000
湖北卫视,http://39.134.115.163:8080/PLTV/88888910/224/3221225699/index.m3u8#http://hlgzs.icu/php/jsgdtv.php?id=hubeiHD_7000#http://wx.tt1008.top/gd.php?id=hubeiHD_7000
安徽卫视,http://39.134.115.163:8080/PLTV/88888910/224/3221225691/index.m3u8#http://hlgzs.icu/php/jsgdtv.php?id=anhuiHD_7000#http://wx.tt1008.top/gd.php?id=anhuiHD_7000
黑龙江卫视,http://39.134.115.163:8080/PLTV/88888910/224/3221225690/index.m3u8#http://hlgzs.icu/php/jsgdtv.php?id=heilongjiangHD_7000#http://wx.tt1008.top/gd.php?id=heilongjiangHD_7000
江西卫视,http://39.134.115.163:8080/PLTV/88888910/224/3221225705/index.m3u8#http://hlgzs.icu/php/jsgdtv.php?id=jiangxiHD_7000#http://wx.tt1008.top/gd.php?id=jiangxiHD_7000
山西卫视,http://39.134.115.163:8080/PLTV/88888910/224/3221225730/index.m3u8#http://hlgzs.icu/php/jsgdtv.php?id=shanxi_1500#http://wx.tt1008.top/gd.php?id=shanxi_1500
吉林卫视,http://39.134.116.30:8080/PLTV/88888910/224/3221225680/index.m3u8
湖南卫视,http://39.134.115.163:8080/PLTV/88888910/224/3221225745/index.m3u8
浙江卫视,http://39.134.115.163:8080/PLTV/88888910/224/3221225744/index.m3u8
江苏卫视,http://39.134.115.163:8080/PLTV/88888910/224/3221225743/index.m3u8
东方卫视,http://39.134.115.163:8080/PLTV/88888910/224/3221225658/index.m3u8
山东卫视,http://39.134.115.163:8080/PLTV/88888910/224/3221225738/index.m3u8
北京卫视,http://39.134.115.163:8080/PLTV/88888910/224/3221225673/index.m3u8
辽宁卫视,http://39.134.115.163:8080/PLTV/88888910/224/3221225735/index.m3u8
黑龙江卫视,http://39.134.115.163:8080/PLTV/88888910/224/3221225736/index.m3u8
广东卫视,http://39.134.115.163:8080/PLTV/88888910/224/3221225742/index.m3u8
安徽卫视,http://39.134.115.163:8080/PLTV/88888910/224/3221225737/index.m3u8
深圳卫视,http://39.134.115.163:8080/PLTV/88888910/224/3221225741/index.m3u8
天津卫视,http://39.134.115.163:8080/PLTV/88888910/224/3221225739/index.m3u8
重庆卫视,http://39.134.115.163:8080/PLTV/88888910/224/3221225734/index.m3u8
东南卫视,http://39.134.115.163:8080/PLTV/88888910/224/3221225657/index.m3u8
广西卫视,http://39.134.115.163:8080/PLTV/88888910/224/3221225731/index.m3u8
河北卫视,http://39.134.115.163:8080/PLTV/88888910/224/3221225732/index.m3u8
河南卫视,http://114.116.254.166/proxy/yfy/yfy.php?id=78
湖北卫视,http://39.134.115.163:8080/PLTV/88888910/224/3221225745/index.m3u8
江西卫视,http://39.134.115.163:8080/PLTV/88888910/224/3221225746/index.m3u8
吉林卫视,http://39.134.115.163:8080/PLTV/88888910/224/3221225680/index.m3u8
山西卫视,http://39.134.115.163:8080/PLTV/88888910/224/3221225730/index.m3u8
陕西卫视,http://39.134.115.163:8080/PLTV/88888910/224/3221225729/index.m3u8
甘肃卫视,http://39.134.115.163:8080/PLTV/88888910/224/3221225724/index.m3u8
四川卫视,http://39.134.115.163:8080/PLTV/88888910/224/3221225733/index.m3u8
云南卫视,http://39.134.115.163:8080/PLTV/88888910/224/3221225664/index.m3u8
贵州卫视,http://39.134.115.163:8080/PLTV/88888910/224/3221225728/index.m3u8
海南卫视,http://39.134.115.163:8080/PLTV/88888910/224/3221225722/index.m3u8
宁夏卫视,http://39.134.115.163:8080/PLTV/88888910/224/3221225726/index.m3u8
青海卫视,http://39.134.115.163:8080/PLTV/88888910/224/3221225727/index.m3u8
内蒙古卫视,http://39.134.115.163:8080/PLTV/88888910/224/3221225667/index.m3u8
西藏卫视,http://39.134.115.163:8080/PLTV/88888910/224/3221225723/index.m3u8
新疆卫视,http://39.134.115.163:8080/PLTV/88888910/224/3221225725/index.m3u8
广西卫视,http://39.134.115.163:8080/PLTV/88888910/224/3221225731/index.m3u8
河北卫视,http://39.134.116.30:8080/PLTV/88888910/224/3221225732/index.m3u8#http://hlgzs.icu/php/jsgdtv.php?id=hebeiHD_7000#http://wx.tt1008.top/gd.php?id=hebeiHD_7000
东南卫视,http://39.134.115.163:8080/PLTV/88888910/224/3221225657/index.m3u8#http://hlgzs.icu/php/jsgdtv.php?id=dongnan_1500#http://wx.tt1008.top/gd.php?id=dongnan_1500
云南卫视,http://39.134.116.30:8080/PLTV/88888910/224/3221225664/index.m3u8
海南卫视,http://39.134.116.30:8080/PLTV/88888910/224/3221225722/index.m3u8
新疆卫视,http://39.134.116.30:8080/PLTV/88888910/224/3221225725/index.m3u8#http://hlgzs.icu/php/jsgdtv.php?id=xinjiang_1500#http://wx.tt1008.top/gd.php?id=xinjiang_1500
河南卫视,http://hlgzs.icu/php/jsgdtv.php?id=henan_1500#http://wx.tt1008.top/gd.php?id=henan_1500
陕西卫视,http://39.134.116.30:8080/PLTV/88888910/224/3221225729/index.m3u8#http://hlgzs.icu/php/jsgdtv.php?id=shanxi2_1500#http://wx.tt1008.top/gd.php?id=shanxi2_1500
兵团卫视,http://hlgzs.icu/php/jsgdtv.php?id=bingtuan_1500#http://wx.tt1008.top/gd.php?id=bingtuan_1500
山西卫视,http://springrain.top/shuliyun.php?id=166
内蒙古卫视,http://live.m2oplus.nmtv.cn/1/sd/live.m3u8
广西卫视,http://hdtv.haust.edu.cn/hls/gxhd.m3u8
北京卫视,http://hdtv.haust.edu.cn/hls/btv1hd.m3u8
北京文艺,http://hdtv.haust.edu.cn/hls/btv2hd.m3u8
湖南卫视,http://hdtv.haust.edu.cn/hls/hunanhd.m3u8
浙江卫视,http://hdtv.haust.edu.cn/hls/zjhd.m3u8
江苏卫视,http://hdtv.haust.edu.cn/hls/jshd.m3u8
东方卫视,http://hdtv.haust.edu.cn/hls/dfhd.m3u8
安徽卫视,http://hdtv.haust.edu.cn/hls/ahhd.m3u8
黑龙江卫视,http://hdtv.haust.edu.cn/hls/hljhd.m3u8
辽宁卫视,http://hdtv.haust.edu.cn/hls/lnhd.m3u8
深圳卫视,http://hdtv.haust.edu.cn/hls/szhd.m3u8
广东卫视,http://hdtv.haust.edu.cn/hls/gdhd.m3u8
天津卫视,http://hdtv.haust.edu.cn/hls/tjhd.m3u8
湖北卫视,http://hdtv.haust.edu.cn/hls/hbhd.m3u8
东南卫视,http://hdtv.haust.edu.cn/hls/sdhd.m3u8
北京纪实,http://hdtv.haust.edu.cn/hls/btv11hd.m3u8
东方卫视,http://39.134.115.163:8080/PLTV/88888910/224/3221225659/index.m3u8
江苏卫视,http://39.134.115.163:8080/PLTV/88888910/224/3221225743/index.m3u8
江苏卫视,http://39.134.115.163:8080/PLTV/88888910/224/3221225702/index.m3u8
江西卫视,http://39.134.115.163:8080/PLTV/88888910/224/3221225746/index.m3u8
江西卫视,http://39.134.115.163:8080/PLTV/88888910/224/3221225705/index.m3u8
河北卫视,http://39.134.115.163:8080/PLTV/88888910/224/3221225732/index.m3u8
浙江卫视,http://39.134.115.163:8080/PLTV/88888910/224/3221225744/index.m3u8
浙江卫视,http://39.134.115.163:8080/PLTV/88888910/224/3221225703/index.m3u8
深圳卫视,http://39.134.115.163:8080/PLTV/88888910/224/3221225741/index.m3u8
深圳卫视,http://39.134.115.163:8080/PLTV/88888910/224/3221225700/index.m3u8
湖北卫视,http://39.134.115.163:8080/PLTV/88888910/224/3221225740/index.m3u8
湖北卫视,http://39.134.115.163:8080/PLTV/88888910/224/3221225699/index.m3u8
湖南卫视,http://39.134.115.163:8080/PLTV/88888910/224/3221225745/index.m3u8
湖南卫视,http://39.134.115.163:8080/PLTV/88888910/224/3221225704/index.m3u8
北京卫视,http://39.134.115.163:8080/PLTV/88888910/224/3221225673/index.m3u8
北京卫视,http://39.134.115.163:8080/PLTV/88888910/224/3221225674/index.m3u8
四川卫视,http://39.134.115.163:8080/PLTV/88888910/224/3221225733/index.m3u8
天津卫视,http://39.134.115.163:8080/PLTV/88888910/224/3221225739/index.m3u8
天津卫视,http://39.134.115.163:8080/PLTV/88888910/224/3221225698/index.m3u8
安徽卫视,http://39.134.115.163:8080/PLTV/88888910/224/3221225737/index.m3u8
安徽卫视,http://39.134.115.163:8080/PLTV/88888910/224/3221225691/index.m3u8
山东卫视,http://39.134.115.163:8080/PLTV/88888910/224/3221225738/index.m3u8
